show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,month_name_added,age_of_show,duration_value,movie_duration_min,tv_seasons
s2715,movie,violet_evergarden:_eternity_and_the_auto_memory_doll,haruka_fujita,"yui_ishikawa,_minako_kotobuki,_aoi_yuki",japan,2020-04-02,2019,tv-pg,91_min,"anime_features,_international_movies,_sci-fi_&_fantasy",a_lonely_young_woman_feels_trapped_at_her_all_girls'_school._but_metal_hands_and_heartfelt_letters_warm_her_heart_when_violet_becomes_her_tutor.,2020.0,4.0,april,1.0,91.0,91.0,
s2716,movie,agneepath,mukul_anand,"amitabh_bachchan,_mithun_chakraborty,_danny_denzongpa,_madhavi,_neelam,_alok_nath,_rohini_hattangadi,_tinnu_anand,_vikram_gokhale,_archana_puran_singh",india,2020-04-01,1990,tv-14,174_min,"dramas,_international_movies","a_boy_grows_up_to_become_a_gangster_in_pursuit_of_the_mobster_who_killed_his_innocent_father,_but_revenge_and_reparation_may_come_at_great_costs.",2020.0,4.0,april,30.0,174.0,174.0,
s2717,movie,brothers,karan_malhotra,"akshay_kumar,_sidharth_malhotra,_jackie_shroff,_jacqueline_fernandez,_shefali_shah,_kulbhushan_kharbanda,_rajendranath_zutshi,_ashutosh_rana","india,_united_states",2020-04-01,2015,tv-14,155_min,"action_&_adventure,_dramas,_international_movies","after_a_troubled_past_with_their_alcoholic_father,_two_estranged_brothers_prepare_to_face_each_other_again_as_rivals_in_a_street_fighting_tournament.",2020.0,4.0,april,5.0,155.0,155.0,
s2718,movie,chhota_bheem_and_the_curse_of_damyaan,rajiv_chilaka,"kaustav_ghosh,_jigna_bhardwaj,_chutki,_rajesh_kava,_mausam,_guru_shambu,_arun_shekar,_julie_tejwani,_anamaya_verma",india,2020-04-01,2012,tv-y7,87_min,children_&_family_movies,an_evil_demon_who_traded_his_freedom_for_immortality_lures_chhota_bheem_and_his_friends_to_the_city_of_sonapur_with_tales_of_hidden_treasure.,2020.0,4.0,april,8.0,87.0,87.0,
s2719,tv_show,community,,"ken_jeong,_jim_rash,_donald_glover,_joel_mchale,_gillian_jacobs,_danny_pudi,_alison_brie,_chevy_chase,_yvette_nicole_brown",united_states,2020-04-01,2015,tv-14,6_seasons,tv_comedies,"when_his_degree_is_found_bogus,_lawyer_jeff_winger_is_sent_back_to_college,_where_he_meets_students_and_teachers_with_credentials_as_dubious_as_his.",2020.0,4.0,april,5.0,6.0,,6.0
s2720,movie,david_batra:_elefanten_i_rummet,"david_batra,_jon_rudberg",david_batra,sweden,2020-04-01,2020,tv-ma,77_min,stand-up_comedy,swedish_comedian_david_batra_gets_personal_as_he_playfully_details_the_perks_and_pitfalls_of_being_married_to_a_recently_resigned_political_leader.,2020.0,4.0,april,0.0,77.0,77.0,
s2721,movie,dostana,tarun_mansukhani,"abhishek_bachchan,_john_abraham,_priyanka_chopra,_bobby_deol,_kiron_kher,_sushmita_mukherjee,_shrey_bawa,_boman_irani","india,_united_states",2020-04-01,2008,tv-14,142_min,"comedies,_dramas,_international_movies","to_win_over_a_landlady_who_only_accepts_women_as_tenants,_two_men_pose_as_a_couple_–_but_the_jig_may_be_up_when_they_both_fall_for_their_flatmate.",2020.0,4.0,april,12.0,142.0,142.0,
s2722,movie,duniya,ramesh_talwar,"dilip_kumar,_rishi_kapoor,_pran,_amrita_singh,_ashok_kumar,_prem_chopra,_amrish_puri,_satyen_kappu,_mac_mohan,_javed_khan",india,2020-04-01,1984,tv-14,170_min,"action_&_adventure,_dramas,_international_movies","a_lawyer_defends_his_childhood_friend_–_and_girlfriend's_brother_–_in_a_murder_case,_unaware_of_his_own_deep_connection_to_the_attorney_he’s_up_against.",2020.0,4.0,april,36.0,170.0,170.0,
s2723,movie,duplicate,mahesh_bhatt,"shah_rukh_khan,_juhi_chawla,_sonali_bendre,_farida_jalal,_mohnish_bahl,_tiku_talsania,_gulshan_grover,_sharat_saxena",india,2020-04-01,1998,tv-14,165_min,"comedies,_dramas,_international_movies","hilarious_mix-ups_and_deadly_encounters_ensue_when_a_convict_seeks_to_escape_authorities_by_assuming_the_identity_of_his_doppelgänger,_a_perky_chef.",2020.0,4.0,april,22.0,165.0,165.0,
s2724,movie,friendship,raj_khosla,"amitabh_bachchan,_shatrughan_sinha,_zeenat_aman,_prem_chopra,_amrish_puri,_helen,_pran,_gajanan_jagirdar,_sajjan,_iftekhar",india,2020-04-01,1980,tv-14,161_min,"action_&_adventure,_dramas,_international_movies","best_friends_since_childhood,_a_righteous_cop_and_a_lawyer_who_represents_criminals_in_court_become_rivals_when_they_fall_for_the_same_woman.",2020.0,4.0,april,40.0,161.0,161.0,
s2725,movie,gori_tere_pyaar_mein,punit_malhotra,"imran_khan,_kareena_kapoor,_nizhalgal_ravi,_anupam_kher,_shraddha_kapoor,_esha_gupta,_sujata_kumar,_neelu_kohli",india,2020-04-01,2013,tv-14,144_min,"comedies,_dramas,_international_movies","sriram_is_concerned_only_with_spending_money,_until_he_meets_dia,_a_principled_activist._now_he's_determined_to_prove_himself_worthy_of_her_affection.",2020.0,4.0,april,7.0,144.0,144.0,
s2726,movie,gumrah,mahesh_bhatt,"sanjay_dutt,_sridevi,_anupam_kher,_rahul_roy,_soni_razdan,_reema_lagoo,_kunika,_tom_alter,_bob_christo,_anang_desai",india,2020-04-01,1993,tv-14,149_min,"action_&_adventure,_dramas,_international_movies","jailed_for_drug_trafficking_while_searching_for_the_dad_she's_never_met,_a_singer_gets_unlikely_support_from_a_crook_whose_love_she_has_long_rejected.",2020.0,4.0,april,27.0,149.0,149.0,
s2727,movie,hasee_toh_phasee,vinil_mathew,"sidharth_malhotra,_parineeti_chopra,_adah_sharma,_manoj_joshi,_madhuri_sanjeev,_sharat_saxena,_nina_kulkarni,_anil_mange",india,2020-04-01,2014,tv-14,135_min,"comedies,_dramas,_international_movies","nikhil_is_tasked_with_keeping_his_fiancée's_troublemaking_sister,_meeta,_from_ruining_his_wedding._but_in_the_process,_the_two_become_inseparable.",2020.0,4.0,april,6.0,135.0,135.0,
s2728,tv_show,how_to_fix_a_drug_scandal,,,united_states,2020-04-01,2020,tv-ma,1_season,"crime_tv_shows,_docuseries","two_drug_lab_chemists'_shocking_crimes_cripple_a_state's_judicial_system_and_blur_the_lines_of_justice_for_lawyers,_officials_and_thousands_of_inmates.",2020.0,4.0,april,0.0,1.0,,1.0
s2729,movie,humpty_sharma_ki_dulhania,shashank_khaitan,"varun_dhawan,_alia_bhatt,_ashutosh_rana,_sidharth_shukla,_sahil_vaid,_gaurav_pandey,_jaswant_daman,_kenneth_desai,_deepika_amin,_mahnaz_damania",india,2020-04-01,2014,tv-14,131_min,"comedies,_international_movies,_romantic_movies",a_small-town_girl_heads_to_delhi_to_find_a_designer_outfit_for_the_wedding_her_orthodox_father_has_arranged_for_her_but_ends_up_finding_love_instead.,2020.0,4.0,april,6.0,131.0,131.0,
s2730,movie,kaal,soham_shah,"ajay_devgn,_vivek_oberoi,_john_abraham,_lara_dutta,_esha_deol,_vishal_malhotra,_kushal_punjabi,_vineet_sharma",india,2020-04-01,2005,tv-14,126_min,"horror_movies,_international_movies,_thrillers","trapped_in_a_national_park,_a_tiger_expert_and_a_group_of_hunters_turn_to_an_enigmatic_local_for_help_when_they_mysteriously_begin_to_die_one_by_one.",2020.0,4.0,april,15.0,126.0,126.0,
s2731,movie,kabhi_alvida_naa_kehna,karan_johar,"amitabh_bachchan,_shah_rukh_khan,_abhishek_bachchan,_rani_mukerji,_preity_zinta,_kiron_kher,_arjun_rampal",india,2020-04-01,2006,tv-14,192_min,"dramas,_international_movies,_romantic_movies","unhappy_in_their_respective_marriages,_an_ex-footballer_and_a_teacher_find_true_love_in_each_other,_but_guilt,_jealousy_and_tragedy_cloud_their_affair.",2020.0,4.0,april,14.0,192.0,192.0,
s2732,movie,kabhi_khushi_kabhie_gham,karan_johar,"amitabh_bachchan,_jaya_bhaduri,_shah_rukh_khan,_kajol,_hrithik_roshan,_kareena_kapoor,_rani_mukerji,_farida_jalal,_himani_shivpuri,_alok_nath",india,2020-04-01,2001,tv-14,209_min,"dramas,_international_movies","years_after_his_father_disowns_his_adopted_brother_for_marrying_a_woman_of_lower_social_standing,_a_young_man_goes_on_a_mission_to_reunite_his_family.",2020.0,4.0,april,19.0,209.0,209.0,
s2733,movie,kal_ho_naa_ho,nikkhil_advani,"shah_rukh_khan,_saif_ali_khan,_preity_zinta,_jaya_bhaduri,_sushma_seth,_reema_lagoo,_lillete_dubey,_delnaaz_paul",india,2020-04-01,2003,tv-14,187_min,"comedies,_dramas,_international_movies",an_uptight_mba_student_falls_for_the_charismatic_new_neighbor_who_charms_her_troubled_family_–_but_he_has_a_secret_that_forces_him_to_push_her_away.,2020.0,4.0,april,17.0,187.0,187.0,
s2734,movie,kapoor_&_sons,shakun_batra,"rishi_kapoor,_sidharth_malhotra,_fawad_khan,_alia_bhatt,_ratna_pathak_shah,_rajat_kapoor",india,2020-04-01,2016,tv-14,138_min,"comedies,_dramas,_international_movies","returning_home_to_visit_their_ill_grandfather,_two_estranged_brothers_must_confront_their_unresolved_rivalry_while_their_parents’_marriage_frays.",2020.0,4.0,april,4.0,138.0,138.0,
s2735,movie,kuch_kuch_hota_hai,karan_johar,"shah_rukh_khan,_kajol,_rani_mukerji,_farida_jalal,_reema_lagoo,_salman_khan,_archana_puran_singh,_himani_shivpuri,_johny_lever,_anupam_kher,_sana_saeed",india,2020-04-01,1998,tv-14,185_min,"comedies,_dramas,_international_movies","per_her_mother’s_last_wish,_a_girl_sets_out_to_reunite_her_father_with_the_college_best_friend_who_loved_him_–_only_to_discover_the_woman_is_engaged.",2020.0,4.0,april,22.0,185.0,185.0,
s2736,movie,magnificent,vikas_bahl,"shahid_kapoor,_alia_bhatt,_pankaj_kapur,_sanjay_kapoor,_sushma_seth,_niki_walia,_sanah_kapur,_vikas_verma",india,2020-04-01,2015,tv-14,143_min,"comedies,_international_movies,_romantic_movies",an_industrialist's_daughter_is_forced_to_marry_a_rich_heir_by_her_greedy_grandmother_as_her_adopted_sister_bonds_with_the_charismatic_wedding_planner.,2020.0,4.0,april,5.0,143.0,143.0,
s2737,tv_show,man_like_mobeen,,,united_kingdom,2020-04-01,2020,tv-ma,3_seasons,"british_tv_shows,_international_tv_shows,_tv_comedies","mobeen_is_trying_to_be_a_good_friend,_follow_the_faith_and_raise_his_teenage_sister._yet_his_past_–_and_everyday_life_–_complicates_matters.",2020.0,4.0,april,0.0,3.0,,3.0
s2738,movie,mighty_raju_rio_calling,"rajiv_chilaka,_anirban_majumder,_alka_amarkant_dubey",,india,2020-04-01,2014,tv-y7,97_min,"children_&_family_movies,_sports_movies","mighty_raju_preps_for_a_new_adventure_in_rio_de_janeiro,_where_he_goes_toe-to-toe_with_rival_soccer_players,_faces_capoeira_fighters_and_more.",2020.0,4.0,april,6.0,97.0,97.0,
s2739,movie,muqaddar_ka_faisla,prakash_mehra,"raaj_kumar,_rakhee_gulzar,_raj_babbar,_tina_munim,_pran,_ranjeet,_meenakshi_sheshadri,_akbar_khan",india,2020-04-01,1987,tv-14,172_min,"action_&_adventure,_comedies,_dramas",god-fearing_pandit_krishna_kant_loses_everything_and_turns_to_a_life_of_crime_after_his_landlord_tries_to_rape_his_wife_and_tears_his_family_apart.,2020.0,4.0,april,33.0,172.0,172.0,
s2740,tv_show,pokémon_the_series,,"sarah_natochenny,_laurie_hymes,_jessica_paquet,_rosie_reyes,_alyson_leigh_rosenfeld,_marc_swint,_rodger_parsons",,2020-04-01,2019,tv-y7,3_seasons,"anime_series,_kids'_tv","ash_and_his_pikachu_travel_to_the_alola_region_with_his_mother_and_enroll_in_the_pokémon_school,_where_they_confront_the_nefarious_team_skull.",2020.0,4.0,april,1.0,3.0,,3.0
s2741,tv_show,saint_seiya,,"toru_furuya,_hirotaka_suzuoki,_ryo_horikawa,_koichi_hashimoto,_hideyuki_hori,_keiko_han,_yuriko_yamamoto,_kohei_miyauchi,_mami_koyama",japan,2020-04-01,1986,tv-14,6_seasons,anime_series,a_band_of_young_warriors_in_magical_armor_vow_to_defend_the_reincarnation_of_greek_goddess_athena_against_evil_forces_and_to_return_her_to_the_throne.,2020.0,4.0,april,34.0,6.0,,6.0
s2742,movie,sethum_aayiram_pon,anand_ravichandran,"nivedhithaa_sathish,_srilekha_rajendran,_avinash_raghudevan,_gabrella_sellus,_rathaa_krishnan_p.,_rajendran",india,2020-04-01,2020,tv-ma,103_min,"dramas,_independent_movies,_international_movies","meeting_after_many_years,_a_makeup_artist_and_her_grandmother_revisit_tensions_from_an_old_family_feud_that_still_hang_heavy_between_them.",2020.0,4.0,april,0.0,103.0,103.0,
s2743,tv_show,sunderland_'til_i_die,,,united_kingdom,2020-04-01,2020,tv-ma,2_seasons,"british_tv_shows,_docuseries,_international_tv_shows",this_docuseries_follows_english_soccer_club_sunderland_through_the_2017-18_season_as_they_try_to_bounce_back_after_relegation_from_the_premier_league.,2020.0,4.0,april,0.0,2.0,,2.0
s2744,tv_show,the_iliza_shlesinger_sketch_show,,"ilana_becker,_kerry_coddett,_tarik_davis,_matthew_dellapina,_david_ebert,_stink_fisher,_iliana_inocencio,_iliza_shlesinger",united_states,2020-04-01,2020,tv-ma,1_season,tv_comedies,"from_the_mind_of_comedian_iliza_shlesinger_comes_a_fun,_irreverent_mix_of_kooky_characters,_sly_social_commentary_and_pop_culture_gags.",2020.0,4.0,april,0.0,1.0,,1.0
s2745,movie,the_little_vampire,"richard_claus,_karsten_kiilerich","matthew_marsh,_rasmus_hardiker,_miriam_margolyes,_tim_pigott-smith,_alice_krige,_amy_saville,_joseph_kloska,_diane_wilson,_phoebe_givron-taylor,_jim_carter,_sven_de_ridder","netherlands,_germany,_denmark,_united_kingdom",2020-04-01,2017,tv-g,83_min,children_&_family_movies,an_american_kid_obsessed_with_the_undead_befriends_and_offers_to_help_a_young_vampire_whose_family_is_being_targeted_by_a_merciless_vampire_hunter.,2020.0,4.0,april,3.0,83.0,83.0,
s2746,movie,the_runaways,floria_sigismondi,"kristen_stewart,_dakota_fanning,_michael_shannon,_stella_maeve,_scout_taylor-compton,_alia_shawkat,_riley_keough,_johnny_lewis,_tatum_o'neal,_brett_cullen,_hannah_marks",united_states,2020-04-01,2010,r,107_min,"dramas,_independent_movies,_music_&_musicals","this_biopic_charts_the_rise_of_the_rebellious_california_girls_who_formed_the_1970s_rock_group_the_runaways,_paving_the_way_for_future_girl_musicians.",2020.0,4.0,april,10.0,107.0,107.0,
s2747,tv_show,the_windsors,,"harry_enfield,_haydn_gwynne,_hugh_skinner,_louise_ford,_richard_goulding,_matthew_cottle,_morgana_robinson,_celeste_dring,_katy_wix,_ellie_white",united_kingdom,2020-04-01,2020,tv-ma,3_seasons,"british_tv_shows,_international_tv_shows,_tv_comedies",the_all-too-public_trials_and_tribulations_of_england's_royal_family_are_reimagined_as_an_over-the-top_comedic_soap_opera.,2020.0,4.0,april,0.0,3.0,,3.0
s2748,movie,ungli,renzil_d'silva,"emraan_hashmi,_randeep_hooda,_kangana_ranaut,_sanjay_dutt,_neha_dhupia,_angad_bedi,_neil_bhoopalam,_shraddha_kapoor",india,2020-04-01,2014,tv-14,114_min,"comedies,_dramas,_international_movies","an_undercover_cop_finds_himself_in_a_strange_position_after_infiltrating_a_""gang""_that_pulls_wildly_popular_pranks_on_corrupt_officials_in_mumbai.",2020.0,4.0,april,6.0,114.0,114.0,
s2749,tv_show,well-intended_love,,"xu_kaicheng,_simona_wang,_ian_yi,_huang_qian_shuo,_yang_hao_ming,_liu_jia_xi",china,2020-04-01,2020,tv-14,2_seasons,"international_tv_shows,_romantic_tv_shows,_tv_comedies","to_secure_a_bone_marrow_donation,_an_actress_diagnosed_with_leukemia_makes_a_marriage_pact_with_a_young_ceo_–_but_love_and_secrets_get_in_the_way.",2020.0,4.0,april,0.0,2.0,,2.0
s2750,movie,wildling,fritz_böhm,"bel_powley,_brad_dourif,_liv_tyler,_collin_kelly-sordelet,_james_le_gros",united_states,2020-04-01,2018,r,93_min,"horror_movies,_independent_movies,_sci-fi_&_fantasy","confined_to_an_attic_for_years_by_a_man_claiming_to_be_her_protector,_teenage_anna_is_liberated_and_begins_learning_the_rest_of_her_terrifying_story.",2020.0,4.0,april,2.0,93.0,93.0,
s2751,movie,a_truthful_mother,ravishankar_venkateswaran,"revathi,_roger_narayanan,_sneha_ravishankar,_vidya_shankar,_sr_leela",india,2020-03-31,2020,tv-y7,85_min,children_&_family_movies,"facing_a_drought,_a_hungry_tiger_and_a_noble_cow_have_an_extraordinary_encounter_in_this_fable_based_on_a_children’s_book_and_a_kannada_folk_song.",2020.0,3.0,march,0.0,85.0,85.0,
s2752,tv_show,akbar birbal,,"kiku_sharda,_vishal_kotian,_delnaaz_irani",india,2020-03-31,2019,tv-g,1_season,"kids'_tv,_tv_comedies,_tv_dramas","from_battles_of_wit_to_fights_for_justice,_emperor_akbar_and_his_trusty_advisor_birbal_display_their_unique_bond_through_adventures_in_mughal-era_india.",2020.0,3.0,march,1.0,1.0,,1.0
s2753,tv_show,bal_ganesh,vijay_s._bhanushali,"meghna_erande_joshi,_parminder_ghumman",,2020-03-31,2019,tv-y7,1_season,kids'_tv,"watch_ganesh_destroy_demons,_disarm_invaders_and_defeat_dacoits_in_this_series_based_on_the_mythological_hindu_elephant_god’s_childhood.",2020.0,3.0,march,1.0,1.0,,1.0
s2754,movie,dave_chappelle:_the_kennedy_center_mark_twain_prize_for_american_humor,,,united_states,2020-03-31,2020,tv-ma,85_min,stand-up_comedy,"dave_chappelle_is_awarded_the_prestigious_mark_twain_prize_for_american_humor_in_a_star-studded_ceremony_from_the_kennedy_center_in_washington,_d.c.",2020.0,3.0,march,0.0,85.0,85.0,
s2755,movie,greater,david_hunt,"neal_mcdonough,_leslie_easterbrook,_christopher_severio,_michael_parks,_nick_searcy,_peter_gray_lewis,_fredric_lehne,_m.c._gainey,_texas_battle,_josh_emerson",united_states,2020-03-31,2016,pg,131_min,"children_&_family_movies,_dramas,_sports_movies",faith_and_determination_transform_a_talentless_football_player_at_the_university_of_arkansas_into_an_all-american_in_this_inspiring_true_story.,2020.0,3.0,march,4.0,131.0,131.0,
s2756,movie,indian_horse,stephen_s._campanelli,"sladen_peltier,_forrest_goodluck,_ajuawak_kapashesit,_martin_donovan,_michael_murphy,_michiel_huisman,_edna_manitowabi,_michael_lawrenchuk,_will_strongheart,_tristen_marty-pahtaykan,_vance_banzo",canada,2020-03-31,2017,tv-ma,101_min,"dramas,_independent_movies,_sports_movies","stripped_of_his_heritage_at_a_residential_school,_an_indigenous_student_finds_refuge_on_the_rink_when_he_discovers_a_passion_for_hockey.",2020.0,3.0,march,3.0,101.0,101.0,
s2757,movie,paharganj,rakesh_ranjan_kumar,"lorena_franco,_bijesh_jayarajan,_neet_chowdhary,_rajeev_gaursingh,_karran_jeet,_rajesh_sharma,_gautam_kurup,_poonam_mathur,_salman_khan,_manish_devkush",india,2020-03-31,2019,tv-ma,107_min,"dramas,_independent_movies,_international_movies","in_the_underbelly_of_a_delhi_neighborhood,_a_woman’s_search_for_her_missing_lover_collides_with_drugs,_death_and_a_coach_grappling_with_his_demons.",2020.0,3.0,march,1.0,107.0,107.0,
s2758,movie,pretty_little_stalker,sam_irvin,"nicky_whelan,_ashley_rickards,_parker_mack,_jesse_hutch,_sierra_mccormick,_heather_morris,_jason_cermak,_kourtney_hansen,_jane_harber,_cory_hart,_kim_dejesus",united_states,2020-03-31,2018,tv-14,84_min,thrillers,"when_a_self-help_writer's_advice_goes_wrong,_she_finds_herself_in_the_crosshairs_of_an_obsessive_young_woman_with_a_thirst_for_vengeance.",2020.0,3.0,march,2.0,84.0,84.0,
s2759,movie,through_my_father's_eyes:_the_ronda_rousey_story,gary_stretch,ronda_rousey,"canada,_united_states",2020-03-31,2019,r,104_min,"documentaries,_sports_movies",this_documentary_chronicles_former_olympian_and_ufc_champion_ronda_rousey's_ascent_to_iconic_status_in_the_world_of_mixed_martial_arts.,2020.0,3.0,march,1.0,104.0,104.0,
s2760,tv_show,tree_house_tales,,"renu_sharda,_sonal_kaushal,_shiney_prakash,_sumriddhi_shukla",,2020-03-31,2019,tv-y,1_season,kids'_tv,"from_the_virtue_of_politeness_to_the_dangers_of_social_media,_life_is_full_of_valuable_lessons_for_a_group_of_friends_navigating_the_journey_of_growing_up.",2020.0,3.0,march,1.0,1.0,,1.0
s2761,movie,kannum_kannum_kollaiyadithaal,desingh_periyasamy,"dulquer_salmaan,_ritu_varma,_rakshan,_niranjani,_gautham_menon,_anish_kuruvilla",india,2020-03-29,2020,tv-14,160_min,"comedies,_dramas,_international_movies","a_carefree_racing_enthusiast’s_womanizing_ways_end_when_he_meets_the_girl_of_his_dreams,_but_their_newfound_peace_is_disrupted_by_a_dangerous_killer.",2020.0,3.0,march,0.0,160.0,160.0,
s2762,tv_show,rugal,,"choi_jin-hyuk,_park_sung-woong,_cho_dong-hyuk,_jung_hye-in,_han_ji-wan,_park_sun-ho,_kim_min-sang",south_korea,2020-03-29,2020,tv-ma,1_season,"crime_tv_shows,_international_tv_shows,_korean_tv_shows",a_police_detective_who_loses_everything_to_a_criminal_organization_seeks_payback_when_he_gains_special_abilities_through_biotechnology.,2020.0,3.0,march,0.0,1.0,,1.0
s2763,movie,rogue_warfare,mike_gunther,"will_yun_lee,_jermaine_love,_rory_markham,_bertrand-xavier_corbi,_katie_keene,_fernando_chien,_gina_decesare,_michael_blalock,_chris_mulkey,_stephen_lang",united_states,2020-03-28,2019,r,103_min,action_&_adventure,an_elite_international_squad_of_uniquely_skilled_special_forces_is_assembled_to_combat_a_rising_underground_terrorist_threat_in_the_middle_east.,2020.0,3.0,march,1.0,103.0,103.0,
